veroorzaakt,-1
provoceren,-1
pseudowetenschap,-3
straffen,-2
gestraft,-2
bestraft,-2
hoge,-2
opdringerig,-1
verwarring,-2
trillen,-2
twijfelachtig,-2
ondervraagd,-1
ondervraging,-1
racisme,-3
racist,-3
racisten,-3
woede,-2
rageful,-2
regen,-1
rant,-3
ranter,-3
ranters,-3
rants,-3
verkrachting,-4
verkrachter,-4
opname,2
raptured,2
raptures,2
rapturous,4
huiduitslag,-2
bekrachtigd,2
bereikt,1
bereikt,1
bereikt,1
bereiken,1
verzekeren,1
gerustgesteld,1
verzekert,1
geruststellend,2
opstand,-2
recessie,-2
roekeloos,-2
raden,2
aanbevolen,2
beveelt,2
verlost,2
weigeren,-2
geweigerd,-2
weigeren,-2
betreuren,-2
betreurenswaardig,-2
betreurt,-2
betreuren,-2
betreurend,-2
verwerpen,-1
verworpen,-1
afwijzing,-1
verwerpt,-1
verheugen,4
verblijd,4
verheugt,4
vreugde,4
relaxed,2
aflatende,-1
afhankelijk,2
verlichten,1
verlicht,2
verlicht,1
verlichten,2
genoot,2
opmerkelijk,2
wroeging,-2
afstoten,-1
afgeslagen,-2
redding,2
gered,2
reddingen,2
resentful,-2
ontslag,-1
vastberaden,2
op te lossen,2
opgelost,2
lost,2
oplossen,2
gerespecteerd,2
verantwoordelijk,2
responsieve,2
rustgevende,2
rusteloos,-2
te herstellen,1
hersteld,1
herstelt,1
herstellen,1
beperken,-2
beperkt,-2
beperking,-2
beperking,-2
beperkt,-2
behouden,-1
retard,-2
achtergebleven,-2
terugtrekken,-1
wraak,-2
wraakgierig,-2
gerespecteerd,2
herleven,2
herleven,2
beloning,2
beloond,2
belonen,2
beloningen,2
rijke,2
belachelijk,-3
rig,-1
gemonteerd,-1
Rechtse richting,3
rigoureuze,3
streng,3
rel,-2
opstanden,-2
risico,-2
risico's,-2
rob,-2
rover,-2
gewaden,-2
robing,-2
berooft,-2
robuust,2
rofl,4
ROFLCOPTER,4
roflmao,4
romance,2
rotfl,4
rotflmfao,4
rotflol,4
ruin,-2
geruïneerd,-2
ruïneren,-2
puin,-2
sabotage,-2
sad,-2
bedroeven,-2
bedroefd,-2
helaas,-2
safe,1
veilig,1
veiligheid,1
saillant,1
sappig,-1
sarcastisch,-2
tevreden,2
sparen,2
gered,2
oplichting,-2
oplichting,-2
schandaal,-3
schandalig,-3
schandalen,-3
zondebok,-2
zondebokken,-2
schrik,-2
schrikken,-2
eng,-2
sceptisch,-2
schelden,-2
scoop,3
spot,-2
spotters,-2
schreeuw,-2
schreeuwde,-2
schreeuwen,-2
schreeuwen,-2
geschroefd,-2
Geschroefd,-3
scumbag,-4
veilig,2
vastgemaakt,2
beveiligt,2
opstand,-2
seditious,-2
verleid,-1
zelfvertrouwen,2
zelf-misleid,-2
egoïstisch,-3
egoïsme,-3
zin,-2
veroordeeld,-2
zinnen,-2
veroordeling,-2
rustig,2
ernstige,-2
sexy,3
wankel,-2
schaamte,-2
shamed,-2
beschamend,-2
aandeel,1
gemeenschappelijk,1
aandelen,1
verbrijzeld,-2
shit,-4
shithead,-4
shitty,-3
shock,-2
geschokt,-2
schokken,-2
schokken,-2
schieten,-1
bijziend,-2
bijziendheid,-2
tekort,-2
tekorten,-2
spitsmuis,-4
gooi,-1
zieken,-2
zucht,-2
betekenis,1
significant,1
silencing,-1
gekke,-1
oprechte,2
groet,2
oprechte,2
eerlijkheid,2
zondig,-3
singleminded,-2
sceptisch,-2
sceptisch,-2
scepsis,-2
sceptici,-2
slag,-2
slash,-2
gesneden,-2
schuine strepen,-2
snijden,-2
slavernij,-3
slapeloosheid,-2
slick,2
Changpa,2
handigste,2
traag,-2
del,-5
slim,1
slimmer,2
slimst,2
uitstrijkje,-2
lach,2
Glimlachte,2
lacht,2
glimlachen,2
smog,-2
heimelijk,-1
stompe,-2
afgesnauwd,-2
snubbing,-2
snubs,-2
sobering,1
ernstige,-1
vaste,2
solidariteit,2
oplossing,1
oplossingen,1
lossen,1
opgelost,1
lost,1
oplossen,1
somber,-2
Een soort,0
son-of-a-teef,-5
kalmeren,3
gekalmeerd,3
kalmerende,3
verfijnd,2
pijnlijke,-1
leed,-2
sorrowful,-2
Helaas,-1
spam,-2
spammer,-3
spammers,-3
spam,-2
vonk,1
schitteren,3
fonkelingen,3
sprankelende,3
speculatief,-2
spirit,1
geanimeerd,2
spiritless,-2
spiteful,-2
schitterende,3
sprightly,2
squelched,-1
stab,-2
gestoken,-2
stabiele,2
steken,-2
kraam,-2
vastgelopen,-2
stalling,-2
uithoudingsvermogen,2
stormloop,-2
geschrokken,-2
verhongeren,-2
uitgehongerd,-2
starves,-2
honger,-2
standvastig,2
stelen,-2
steelt,-2
stereotype,-2
stereotiep,-2
gesmoord,-1
stimuleren,1
gestimuleerd,1
stimuleert,1
stimuleren,2
gierig,-2
gestolen,-2
stop,-1
gestopt,-1
stoppen,-1
stopt,-1
stout,2
rechte,1
vreemd,-1
vreemd,-1
gewurgd,-2
sterkte,2
te versterken,2
versterkt,2
versterking,2
versterkt,2
benadrukt,-2
stressor,-2
stressoren,-2
getroffen,-2
staking,-1
strikers,-2
strikes,-1
sterk,2
sterker,2
sterkste,2
geslagen,-1
strijd,-2
vocht,-2
strijd,-2
worstelen,-2
koppig,-2
geplakt,-2
verdoofd,-2
prachtig,4
dom,-2
dom,-2
suave,2
substantiële,1
hoofdzaak,1
subversief,-2
succes,2
succesvol,3
zuigen,-3
zuigt,-3
lijden,-2
lijden,-2
lijdt,-2
zelfmoord,-2
zelfmoord,-2
vervolgen,-2
mokkend,-2
sulky,-2
sullen,-2
zonneschijn,2
super,3
prachtig,5
superieur,2
support,2
ondersteund,2
supporter,1
supporters,1
ondersteuning,1
steunend,2
ondersteunt,2
overleefd,2
overlevende,2
overlevende,2
verdachte,-1
vermoed,-1
vermoeden,-1
verdachten,-1
schorsen,-1
opgeschort,-1
verdacht,-2
zweer,-2
zweren,-2
zweren,-2
zoet,2
swift,2
snel,2
zwendel,-3
oplichting,-3
oplichting,-3
sympathische,2
sympathie,2
tard,-2
tranen,-2
tender,2
gespannen,-2
spanning,-1
verschrikkelijk,-3
vreselijk,-3
geweldig,4
doodsbang,-3
terreur,-3
terroriseren,-3
geterroriseerd,-3
terroriseert,-3
dank,2
dankbare,2
dank,2
doornige,-2
doordachte,2
gedachteloos,-2
bedreiging,-2
bedreigen,-2
bedreigd,-2
bedreigende,-2
bedreigt,-2
bedreigingen,-2
opgewonden,5
dwarsbomen,-2
gedwarsboomd,-2
dwarsboming,-2
doorkruist,-2
bescheiden,-2
vreesachtig,-2
moe,-2
borsten,-2
tolerant,2
ongetande,-2
top,2
bovenkanten,2
gescheurd,-2
marteling,-4
gemarteld,-4
martelingen,-4
martelen,-4
totalitair,-2
totalitarisme,-2
tout,-2
aangeprezen,-2
touting,-2
touts,-2
drama,-2
tragisch,-2
rustig,2
val,-1
opgesloten,-2
trauma,-3
traumatische,-3
travestie,-2
verraad,-3
verraderlijk,-3
schat,2
schatten,2
trillen,-2
trillend,-2
bedrogen,-2
bedrog,-2
overwinning,4
triomfantelijke,4
problemen,-2
onrustige,-2
problemen,-2
waar,2
vertrouwen,1
vertrouwde,2
tumor,-2
twat,-5
lelijk,-3
onaanvaardbaar,-2
unappreciated,-2
goedgekeurde,-2
onbewust,-2
ongelooflijk,-1
ongelovige,-1
onpartijdige,2
onzeker,-1
onduidelijk,-1
ongemakkelijk,-2
betrokken,-2
onbevestigde,-1
overtuigd,-1
niet genoemd,-1
onbeslist,-1
onderschatting,-1
onderschat,-1
onderschat,-1
onderschatten,-1
ondermijnen,-2
ondermijnd,-2
ondermijnt,-2
ondermijning,-2
undeserving,-2
ongewenst,-2
ongemakkelijk,-2
werkloosheid,-2
ongelijke,-1
ongeëvenaarde,2
onethisch,-2
oneerlijk,-2
ongericht,-2
onvervulde,-2
ongelukkig,-2
ongezonde,-2
verenigd,1
indruk,-2
dom,-2
verenigd,1
ongerechtvaardigde,-2
unlovable,-2
geliefd,-2
ongeëvenaarde,1
ongemotiveerd,-2
onprofessioneel,-2
ononderzocht,-2
ontevreden,-2
onbeveiligde,-2
onrustig,-1
onervaren,-2
onstabiel,-2
stuiten,2
ondersteund,-2
onzeker,-1
ongeschonden,2
ongewenste,-2
waardig,-2
verstoord,-2
verstoort,-2
stuiken,-2
gespannen,-2
dringende,-1
nuttig,2
nut,2
nutteloos,-2
onbruikbaarheid,-2
vaag,-2
valideren,1
gevalideerd,1
valideert,1
valideren,1
uitspraak,-1
uitspraken,-1
verworven,1
ergernis,-2
kwellende,-2
levendige,3
vicieuze,-2
slachtoffer,-3
slachtoffer,-3
slachtoffer,-3
slachtoffer,-3
slachtoffer,-3
slachtoffers,-3
waakzaam,3
vile,-3
verdedigen,2
gerechtvaardigd,2
rechtvaardigt,2
betuigt,2
schenden,-2
geschonden,-2
schendt,-2
schenden,-2
geweld,-3
gewelddadig,-3
positief,2
virulente,-2
visie,1
onrealistisch,3
visioning,1
visies,1
vitaliteit,3
vitamine,1
venijnige,-3
levendig,3
luidruchtig,-1
kwetsbaarheid,-2
kwetsbaar,-2
staking,-2
werkonderbrekingen,-2
wanker,-3
wilt,1
oorlog,-2
oorlogvoering,-2
warm,1
warmte,2
waarschuwen,-2
gewaarschuwd,-2
waarschuwing,-3
waarschuwingen,-3
waarschuwt,-2
afval,-1
verspild,-2
verspillen,-2
wankelen,-1
zwak,-2
zwakte,-2
rijkdom,3
rijk,2
vermoeid,-2
huilen,-2
huilen,-2
bizar,-2
welkom,2
verwelkomd,2
ingenomen,2
grillige,1
whitewash,-3
hoer,-4
slecht,-2
weduwe,-1
bereidheid,2
win,4
winnaar,4
winnen,4
wint,4
winwin,3
wens,1
wensen,1
wensen,1
terugtrekking,-3
smartelijk,-2
jammerlijk,-3
won,3
prachtig,4
woo,3
woohoo,3
wooo,4
woow,4
versleten,-1
bezorgd,-3
zorgen,-3
zorgwekkend,-3
erger,-3
verergeren,-3
verslechterd,-3
verergering,-3
verergert,-3
diende,3
worst,-3
waard,2
waardeloos,-2
waardig,2
wow,4
Wowow,4
wowww,4
toornige,-3
wrak,-2
verkeerd,-2
verongelijkt,-2
wtf,-4
ja,1
verlangen,1
yeees,2
yes,1
jeugdige,2
verluchten,-2
yummy,3
zealot,-2
ijveraars,-2
ijverig,2
<3,5
Diep Huis,2
:),5
: (,-5
: |,-3
omg,2
